Date,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ
2019/6/25,48.89,311.5,223,33.65,72.55,45600,276.51,16.28,30.97,0.15,0.01,7.81,0.07,10706.72,1391.12,2917.38,21193.81,2121.64,7884.72
2019/6/26,49.95,310.5,227.5,33.7,74.95,45700,281.44,16.21,30.92,0.15,0.01,7.81,0.07,10652.55,1435.83,2913.78,21086.59,2121.85,7909.97
2019/6/27,49.94,313,226,33.8,75.43,46500,285.71,15.82,30.89,0.15,0.01,7.82,0.07,10773.9,1456.9,2924.92,21338.17,2134.32,7967.76
2019/6/28,49.48,314,226.5,34.35,76.07,47000,287.86,15.08,30.89,0.15,0.01,7.82,0.07,10730.83,1458.96,2941.76,21275.92,2130.62,8006.24
2019/7/1,50.39,314,230,35.2,77.52,46600,300.35,14.06,30.95,0.15,0.01,7.81,0.07,10895.46,1497.55,2964.33,21729.97,2129.74,8091.16
2019/7/2,50.68,319,229,35.75,77.01,46250,295.33,12.93,30.97,0.15,0.01,7.8,0.07,10865.12,1476.83,2973.01,21754.27,2122.02,8109.09
2019/7/3,51.1,317.5,222.5,39.3,76.63,45400,284.89,12.57,31.06,0.15,0.01,7.8,0.07,10743.77,1470.49,2995.82,21638.16,2096.02,8170.23
2019/7/4,51.1,319,227,40.3,76.63,46000,284.89,12.57,31.01,0.15,0.01,7.79,0.07,10775.9,1470.49,2995.82,21702.45,2108.73,8170.23
2019/7/5,51.06,321,225.5,42.4,76.66,45650,282.66,13.28,31.01,0.15,0.01,7.79,0.07,10785.73,1461.7,2990.41,21746.38,2110.59,8161.79
2019/7/8,50.01,314,223,41.3,76.63,44400,274.96,13.96,31.16,0.15,0.01,7.8,0.07,10751.22,1450.41,2975.95,21534.35,2064.17,8098.38
2019/7/9,50.31,313.5,222,40.4,76.55,45100,275.53,14.09,31.13,0.15,0.01,7.81,0.07,10702.78,1461.21,2979.63,21565.15,2052.03,8141.73
2019/7/10,50.81,318,226.5,40.8,74.36,45550,274.5,13.03,31.03,0.15,0.01,7.82,0.07,10798.48,1471.51,2993.07,21533.48,2058.78,8202.53
2019/7/11,50.44,322.5,229.5,43,73.71,46200,276.06,12.93,30.96,0.15,0.01,7.82,0.07,10843.42,1476.28,2999.91,21643.53,2080.58,8196.04
2019/7/12,50.83,318,234.5,43.1,74.9,46300,285.39,12.39,30.96,0.15,0.01,7.82,0.07,10824.35,1504.28,3013.77,21685.9,2086.66,8244.14
2019/7/15,51.3,314.5,235.5,43.65,75.43,46450,288.34,12.68,30.98,0.15,0.01,7.83,0.07,10876.43,1515.92,3014.3,21685.9,2082.48,8258.19
2019/7/16,51.13,314,231.5,44,75.67,46850,284.13,12.86,31,0.15,0.01,7.82,0.07,10886.05,1499.64,3004.04,21535.25,2091.87,8222.8
2019/7/17,50.84,310,228,43.25,75.76,46050,285.08,13.97,31,0.15,0.01,7.81,0.07,10828.48,1503.87,2984.42,21469.18,2072.92,8185.21
2019/7/18,51.42,302,223.5,41.95,74.37,46100,289.78,13.53,30.9,0.15,0.01,7.81,0.07,10799.28,1526.97,2995.11,21046.24,2066.55,8207.24
2019/7/19,50.65,304.5,226,44.5,75,46800,290,14.45,30.9,0.15,0.01,7.81,0.07,10873.19,1523.91,2976.61,21466.99,2094.36,8146.49
2019/7/22,51.81,308.5,248.5,48.95,75.95,47200,296.15,13.53,31.04,0.15,0.01,7.81,0.07,10944.53,1554.09,2985.03,21416.79,2093.34,8204.14
2019/7/23,52.21,314.5,249,48.05,74.12,47300,300.78,12.61,31.01,0.15,0.01,7.81,0.07,10947.26,1573.27,3005.47,21620.88,2101.45,8251.4
2019/7/24,52.17,308,265,51.5,75.87,46400,303.77,12.07,31.09,0.15,0.01,7.81,0.07,10935.76,1622.02,3019.56,21709.57,2082.3,8321.5
2019/7/25,51.76,313,265.5,51.5,75.35,47200,300.39,12.74,31.01,0.15,0.01,7.82,0.07,10941.41,1594.12,3003.67,21756.55,2074.48,8238.54
2019/7/26,51.94,313.5,268,51,75.22,47150,300.92,12.16,31.01,0.15,0.01,7.82,0.07,10891.98,1593.86,3025.86,21658.15,2066.26,8330.21
2019/7/29,52.42,319,260,49.5,74.97,46100,301.74,12.83,31.03,0.15,0.01,7.82,0.07,10885.73,1598.02,3020.97,21616.8,2029.48,8293.33
2019/7/30,52.19,325.5,251.5,47.5,74.81,46550,299.56,13.94,31.02,0.15,0.01,7.82,0.07,10830.9,1593.82,3013.18,21709.31,2038.68,8273.61
2019/7/31,53.26,314.5,256.5,49,73.16,45350,289.99,16.12,31.15,0.15,0.01,7.83,0.07,10823.81,1542.44,2980.38,21521.53,2024.55,8175.42
2019/8/1,52.11,314,256.5,48.25,71.2,45200,285.34,17.87,31.31,0.14,0.01,7.83,0.07,10731.75,1511.98,2953.56,21540.99,2017.34,8111.12
2019/8/2,51.01,316,235.5,46.5,71.15,44950,278.53,17.61,31.31,0.14,0.01,7.83,0.07,10549.04,1488.43,2932.05,21087.16,1998.13,8004.07
2019/8/5,48.33,312,212,46.35,68.8,43950,267.66,24.59,31.69,0.14,0.01,7.84,0.07,10423.41,1423.52,2844.74,20720.29,1946.98,7726.04
2019/8/6,49.25,309,212,45.05,68.17,43500,266.44,20.17,31.43,0.14,0.01,7.84,0.07,10394.75,1441.77,2881.77,20585.31,1917.5,7833.27
2019/8/7,49.76,318,203,44.3,69.4,43200,270.05,19.49,31.42,0.14,0.01,7.84,0.07,10386.18,1452.12,2883.98,20516.56,1909.71,7862.83
2019/8/8,50.86,316.5,204.5,47.85,71.26,42650,270.98,16.91,31.24,0.14,0.01,7.84,0.07,10494.49,1491.26,2938.09,20593.35,1920.61,8039.16
2019/8/12,50.12,323,215,48.9,69.8,43700,275.64,21.09,31.43,0.14,0.01,7.84,0.07,10472.36,1446.98,2882.7,20593.35,1942.29,7863.41
2019/8/13,52.24,318,215,47.7,72.18,43000,283.7,17.52,31.09,0.14,0.01,7.84,0.07,10362.66,1489.66,2926.32,20455.44,1925.83,8016.36
2019/8/14,50.69,319.5,215,47.7,70.88,43700,271.56,22.1,31.36,0.14,0.01,7.85,0.07,10427.73,1442.54,2840.6,20655.13,1938.37,7773.94
2019/8/15,50.44,316.5,215.5,49.1,71.16,43700,268.64,21.18,31.23,0.14,0.01,7.84,0.07,10327.13,1439.29,2847.6,20405.65,1938.37,7766.62
2019/8/16,51.63,322,215,46.15,73.28,43900,273.78,18.47,31.23,0.14,0.01,7.84,0.07,10420.89,1479.25,2888.68,20418.81,1927.17,7895.99
2019/8/19,52.59,353,218,47.2,74.87,43600,278.78,16.88,31.35,0.14,0.01,7.84,0.07,10488.75,1506.99,2923.65,20563.16,1939.9,8002.81
2019/8/20,52.59,351,224,46.7,76.07,44450,280.37,17.5,31.31,0.14,0.01,7.84,0.07,10522.5,1498.9,2900.51,20677.22,1960.25,7948.56
2019/8/21,53.16,347,222,49.5,76.7,44500,287.5,15.8,31.28,0.14,0.01,7.84,0.07,10525.8,1512.72,2924.43,20618.57,1964.65,8020.21
2019/8/22,53.12,345,232,48.2,77.15,44050,287.62,16.68,31.3,0.14,0.01,7.84,0.07,10529.78,1512.25,2922.95,20628.01,1951.01,7991.39
2019/8/23,50.66,342.5,228.5,47.1,73.52,43950,272.13,19.87,31.3,0.14,0.01,7.84,0.07,10538.11,1446.38,2847.11,20710.91,1948.3,7751.77
2019/8/26,51.62,343,224,45.25,72.91,43600,277.22,19.32,31.37,0.14,0.01,7.84,0.07,10354.57,1458.88,2878.38,20261.04,1916.31,7853.74
2019/8/27,51.04,345.5,230.5,45.75,73.97,44050,275.57,20.31,31.33,0.14,0.01,7.85,0.07,10387.23,1454.12,2869.16,20456.08,1924.6,7826.95
2019/8/28,51.38,366,236,46.5,74.35,44150,276.06,19.35,31.4,0.14,0.01,7.84,0.07,10434.29,1462.85,2887.94,20479.42,1941.09,7856.88
2019/8/29,52.25,365.5,237.5,46.95,76.45,43400,283.37,17.88,31.27,0.14,0.01,7.85,0.07,10462.43,1495.82,2924.58,20460.93,1933.41,7973.39
2019/8/30,52.19,367.5,237,48.1,77.77,44000,282.64,18.98,31.27,0.14,0.01,7.85,0.07,10618.05,1504.92,2926.46,20704.37,1967.79,7962.88
2019/9/2,52.19,370.5,238,47.8,77.77,43800,282.64,18.98,31.36,0.14,0.01,7.84,0.07,10634.85,1504.92,2926.46,20620.19,1969.19,7962.88
2019/9/3,51.42,364,238,48.15,75.12,43250,274.05,19.66,31.35,0.14,0.01,7.84,0.07,10558.21,1478.32,2906.27,20625.16,1965.69,7874.16
2019/9/4,52.3,365,240,49,77.09,44100,283.02,17.33,31.17,0.14,0.01,7.84,0.07,10657.31,1519.55,2937.78,20649.14,1988.53,7976.88
2019/9/5,53.32,367.5,241,49.1,78.99,45700,291.02,16.27,31.17,0.14,0.01,7.84,0.07,10756.93,1566.21,2976,21085.94,2004.75,8116.83
2019/9/6,53.31,374.5,237,49.6,78.84,46300,291.91,15,31.17,0.14,0.01,7.84,0.07,10780.64,1568.34,2978.71,21199.57,2009.13,8103.07
2019/9/10,54.17,378,240,48.7,78.71,47000,294.44,15.2,31.08,0.14,0.01,7.84,0.07,10753.58,1583.15,2979.39,21392.1,2032.08,8084.16
2019/9/11,55.9,374.5,242.5,48.9,79.9,47150,298.01,14.61,31.03,0.14,0.01,7.84,0.07,10790.35,1606.19,3000.93,21597.76,2049.2,8169.68
2019/9/12,55.77,375,238,49.1,79.08,47150,300.58,14.22,30.75,0.14,0.01,7.83,0.07,10827.55,1610.79,3009.57,21759.61,2049.2,8194.47
2019/9/16,54.97,382,233,49.15,78.04,47100,288.66,14.67,30.89,0.14,0.01,7.82,0.07,10898.13,1594.49,2997.96,21759.61,2062.22,8153.54
2019/9/17,55.17,383,233,48.2,78.69,46900,288.83,14.44,30.85,0.14,0.01,7.82,0.07,10874.5,1599.74,3005.7,22001.32,2062.33,8186.02
2019/9/18,55.69,382,240.5,48.7,78.9,47700,287.74,13.95,30.96,0.14,0.01,7.83,0.07,10929.45,1600.95,3006.73,21960.71,2070.73,8177.39
2019/9/19,55.24,380.5,257,49.75,78.23,49150,290.64,14.05,30.86,0.14,0.01,7.83,0.07,10894.7,1592.07,3006.79,22044.45,2080.35,8182.88
2019/9/20,54.43,386.5,259,49.65,76.44,49200,284.26,15.32,30.86,0.14,0.01,7.83,0.07,10929.69,1563,2992.07,22079.09,2091.52,8117.67
2019/9/23,54.68,388,262,51.6,77.24,49300,285.46,14.91,30.94,0.14,0.01,7.84,0.07,10919.02,1578.09,2991.78,22079.09,2091.7,8112.46
2019/9/24,54.42,387,256,49.2,75.23,49500,282.31,17.05,30.92,0.14,0.01,7.84,0.07,10918.01,1551.99,2966.6,22098.84,2101.04,7993.63
2019/9/25,55.26,380,250,48.6,77.26,48900,275.77,15.96,30.95,0.14,0.01,7.84,0.07,10873.69,1579.56,2984.87,22020.15,2073.39,8077.38
2019/9/26,54.97,376,248.5,47.7,77.35,49200,276.91,16.07,30.93,0.14,0.01,7.84,0.07,10871.99,1580.1,2977.62,22048.24,2074.52,8030.66
2019/9/27,54.71,369,250,47.8,76.63,48400,274.14,17.22,30.93,0.14,0.01,7.84,0.07,10829.68,1542.87,2961.79,21878.9,2049.93,7939.63
2019/10/1,56.15,376.5,251.5,47.8,75.47,48850,274.85,18.56,31.02,0.14,0.01,7.84,0.07,10967.65,1544.2,2940.25,21885.24,2072.42,7908.68
2019/10/2,54.74,372,256.5,47.65,73.99,47600,270.07,20.56,31.06,0.14,0.01,7.84,0.07,10947.88,1519.77,2887.61,21778.61,2031.91,7785.25
2019/10/3,55.21,379.5,254,48.45,75.73,47600,274.43,19.12,30.92,0.14,0.01,7.84,0.07,10875.91,1545.76,2910.63,21341.74,2031.91,7872.26
2019/10/4,56.75,385.5,260.5,48,77.49,48000,281.43,17.04,30.92,0.14,0.01,7.84,0.07,10894.48,1574.39,2952.01,21410.2,2020.69,7982.47
2019/10/7,56.76,384,261,47.8,76.34,47750,276.08,17.86,30.79,0.14,0.01,7.84,0.07,10935.06,1563.17,2938.79,21375.25,2021.73,7956.29
2019/10/8,56.1,384.5,263.5,46.8,72.85,48900,270.33,20.28,30.74,0.14,0.01,7.84,0.07,11017.31,1514.45,2893.06,21587.78,2046.25,7823.78
2019/10/9,56.76,372,258.5,46.75,74.35,48900,273.15,18.64,30.66,0.14,0.01,7.84,0.07,10889.96,1540.85,2919.4,21456.38,2046.25,7903.74
2019/10/14,58.97,370.5,277,45.85,76.3,50000,281.66,14.57,30.59,0.14,0.01,7.84,0.07,11066.95,1590.4,2966.15,21456.38,2067.4,8048.65
2019/10/15,58.83,367,277,46.7,77.82,50100,290.32,13.54,30.48,0.14,0.01,7.85,0.07,11111.8,1625.69,2995.68,22207.21,2068.17,8148.71
2019/10/16,58.59,360,277,46.6,78.23,50700,288.48,13.68,30.51,0.14,0.01,7.84,0.07,11162.83,1601.79,2989.69,22472.92,2082.83,8124.18
2019/10/17,58.82,371,276.5,47.1,78.97,50500,289.43,13.79,30.61,0.14,0.01,7.84,0.07,11186.88,1607.16,2997.95,22451.86,2077.94,8156.85
2019/10/18,59.1,370,280,48.75,77.68,49900,286.73,14.25,30.61,0.14,0.01,7.84,0.07,11180.22,1590.09,2986.2,22492.68,2060.69,8089.54
2019/10/21,60.13,369,274.5,50.7,78.98,50300,289.57,14,30.52,0.14,0.01,7.84,0.07,11184.15,1620.04,3006.72,22548.9,2064.84,8162.99
2019/10/22,59.99,371.5,276,53.4,78.47,51200,287.46,14.46,30.46,0.14,0.01,7.84,0.07,11271.25,1607.6,2995.99,22548.9,2088.86,8104.3
2019/10/23,60.79,372,272,53.2,77.24,51200,280.32,14.01,30.57,0.14,0.01,7.84,0.07,11239.67,1576.58,3004.52,22625.38,2080.62,8119.79
2019/10/24,60.9,381.5,275,57.1,78.99,50700,282.31,13.71,30.49,0.14,0.01,7.84,0.07,11320.14,1615.51,3010.29,22750.6,2085.66,8185.8
2019/10/25,61.65,379,275.5,58.4,80.17,50900,289.82,12.65,30.49,0.14,0.01,7.84,0.07,11296.12,1648.67,3022.55,22799.81,2087.89,8243.12
2019/10/28,62.26,387,276.5,62.5,83.05,51300,291.55,13.11,30.56,0.14,0.01,7.84,0.07,11315.02,1677.57,3039.42,22867.27,2093.6,8325.99
2019/10/29,60.82,393,274,62.5,81.66,51100,288.16,13.2,30.53,0.14,0.01,7.84,0.07,11333.87,1662.46,3036.89,22974.13,2092.69,8276.85
2019/10/30,60.81,396.5,277.5,65.3,81.44,50400,290.24,12.33,30.4,0.14,0.01,7.84,0.07,11380.28,1661.46,3046.77,22843.12,2080.27,8303.98
2019/10/31,62.19,408,267.5,62.9,80.44,50400,292.85,13.22,30.22,0.14,0.01,7.84,0.07,11358.71,1651.22,3037.56,22927.04,2083.48,8292.36
2019/11/1,63.96,405,260,65.7,83.58,51200,296.59,12.3,30.48,0.14,0.01,7.84,0.07,11399.53,1689.93,3066.91,22850.77,2100.2,8386.4
2019/11/4,64.38,412,263,67,85.09,52300,305,12.83,30.43,0.14,0.01,7.84,0.07,11556.85,1726.92,3078.27,22850.77,2130.24,8433.2
2019/11/5,64.28,425,270.5,66.6,85.46,52700,314.04,13.1,30.33,0.14,0.01,7.84,0.07,11644.03,1730.15,3074.62,23251.99,2142.64,8434.68
2019/11/6,64.31,434,272.5,65.9,84.63,53300,313.16,12.62,30.31,0.14,0.01,7.83,0.07,11653.07,1715.67,3076.78,23303.82,2144.15,8410.63
2019/11/7,64.86,425,266,64.2,89.98,52900,311.74,12.73,30.37,0.14,0.01,7.83,0.07,11606.56,1727.68,3085.18,23330.32,2144.29,8434.52
2019/11/8,65.04,414,269,67,94.03,52100,313.41,12.07,30.25,0.14,0.01,7.83,0.07,11579.54,1736.78,3093.08,23391.87,2137.23,8475.31
2019/11/11,65.55,403.5,267,60.9,91.84,51600,312.75,12.69,30.38,0.14,0.01,7.83,0.07,11427.28,1727.59,3087.01,23331.84,2124.09,8464.28
2019/11/12,65.49,410,266,63.6,90.97,52600,315.53,12.68,30.41,0.14,0.01,7.83,0.07,11520.37,1732.42,3091.84,23520.01,2140.92,8486.09
2019/11/13,66.12,408,267.5,63.6,90.47,52500,313.67,13,30.38,0.14,0.01,7.83,0.07,11467.83,1732.86,3094.04,23319.87,2122.45,8482.1
2019/11/14,65.66,410.5,262,64.3,90.48,52800,308.97,13.05,30.46,0.14,0.01,7.83,0.07,11450.42,1727.59,3096.63,23141.55,2139.23,8479.02
2019/11/15,66.44,422,266.5,64,90.81,53700,312.91,12.05,30.43,0.14,0.01,7.83,0.07,11525.6,1742.93,3120.46,23303.32,2162.18,8540.83
2019/11/18,66.78,419.5,270,63.5,90.48,53500,311.07,12.46,30.49,0.14,0.01,7.83,0.07,11599.78,1738.78,3122.03,23416.76,2160.69,8549.94
2019/11/19,66.57,421,272,64.1,87.96,53500,317.7,12.86,30.44,0.14,0.01,7.83,0.07,11656.4,1730.5,3120.18,23292.65,2153.24,8570.66
2019/11/20,65.8,414.5,271,63.7,85.62,52000,311.67,12.78,30.43,0.14,0.01,7.83,0.07,11631.2,1710.14,3108.46,23148.57,2125.32,8526.73
2019/11/21,65.5,407,271,70,85.11,51000,315.25,13.13,30.45,0.14,0.01,7.83,0.07,11558.27,1690.83,3103.54,23038.58,2096.6,8506.21
2019/11/22,65.44,411,273,71,84.89,51600,314.92,12.34,30.45,0.14,0.01,7.82,0.07,11566.8,1690.79,3110.29,23112.88,2101.96,8519.88
2019/11/25,66.59,418.5,267,70.3,85.29,51800,319.62,11.87,30.56,0.14,0.01,7.83,0.07,11561.58,1731.95,3133.64,23292.81,2123.5,8632.49
2019/11/26,66.07,420,278.5,69.9,84.63,51800,316.27,11.54,30.45,0.14,0.01,7.83,0.07,11576.82,1723.26,3140.52,23373.32,2121.35,8647.93
2019/11/27,66.96,422.5,269,66.2,84.8,52200,318.44,11.75,30.44,0.14,0.01,7.83,0.07,11647.46,1735.91,3153.63,23437.77,2127.85,8705.18
2019/11/28,66.96,431.5,267.5,65.7,84.8,51300,318.44,11.75,30.46,0.14,0.01,7.83,0.07,11617.08,1735.91,3153.63,23409.14,2118.6,8705.18
2019/11/29,66.81,421.5,266.5,66,83.55,50300,316.21,12.62,30.42,0.14,0.01,7.83,0.07,11489.57,1716.84,3140.98,23293.91,2087.96,8665.47
2019/12/2,66.04,416.5,258.5,64.8,82.45,50400,310.72,14.91,30.53,0.14,0.01,7.83,0.07,11502.83,1691.75,3113.87,23529.5,2091.92,8567.99
2019/12/3,64.86,418,260.5,65,80.58,49900,306.52,15.96,30.43,0.14,0.01,7.83,0.07,11531.58,1665.71,3093.2,23379.81,2084.07,8520.64
2019/12/4,65.43,424.5,253.5,67.4,82.08,49450,309.72,14.8,30.44,0.14,0.01,7.83,0.07,11510.47,1691.45,3112.76,23135.23,2068.89,8566.67
2019/12/5,66.39,420,256,67.4,82.59,49500,311.19,14.52,30.47,0.14,0.01,7.83,0.07,11594.65,1697.66,3117.43,23300.09,2060.74,8570.7
2019/12/6,67.68,415,250,67.7,83.82,50400,316.05,13.62,30.41,0.14,0.01,7.83,0.07,11609.64,1724.21,3145.91,23354.4,2081.85,8656.53
2019/12/9,66.73,426.5,244.5,71.5,84.92,51200,314.38,15.86,30.42,0.14,0.01,7.83,0.07,11660.77,1714.98,3135.96,23430.7,2088.65,8621.83
2019/12/10,67.12,425,244,71.3,84.12,51500,315.06,15.68,30.4,0.14,0.01,7.83,0.07,11627.84,1720.9,3132.52,23410.19,2098,8616.18
2019/12/11,67.69,429,239,72.5,86.99,51900,319.72,14.99,30.45,0.14,0.01,7.83,0.07,11700.77,1759.2,3141.63,23391.86,2105.62,8654.05
2019/12/12,67.86,427.5,242,79.7,89.05,53300,327.8,13.94,30.34,0.14,0.01,7.81,0.07,11836.42,1806.87,3168.57,23424.81,2137.35,8717.32
2019/12/13,68.79,432.5,240,79.4,87.83,54700,315.42,12.63,30.19,0.14,0.01,7.81,0.07,11927.73,1796.04,3168.8,24023.1,2170.25,8734.88
2019/12/16,69.96,442,243.5,83.5,88.43,54700,323.13,12.14,30.22,0.14,0.01,7.8,0.07,11939.77,1813.31,3191.45,23952.35,2168.15,8814.23
2019/12/17,70.1,460.5,244.5,82.8,88.32,56700,323.8,12.29,30.1,0.14,0.01,7.79,0.07,12097.01,1821.92,3192.52,24066.12,2195.68,8823.36
2019/12/18,69.93,456.5,242,83,87.98,56300,327.44,12.58,30.02,0.14,0.01,7.79,0.07,12122.45,1820.29,3191.14,23934.43,2194.76,8827.74
2019/12/19,70,454.5,243.5,83,88.49,56000,324.1,12.5,30.03,0.14,0.01,7.79,0.07,12018.9,1834.97,3205.37,23864.85,2196.56,8887.22
2019/12/20,69.86,446,245,78.8,88.85,56000,319,12.51,30.15,0.14,0.01,7.79,0.07,11959.08,1853.87,3221.22,23816.63,2204.18,8924.96
2019/12/23,71,449,245,77.7,88.45,55500,319.53,12.61,30.13,0.14,0.01,7.8,0.07,12022.23,1857.12,3224.01,23821.11,2203.71,8945.65
2019/12/24,71.07,445,242.5,80.5,88.77,55000,320.5,12.67,30.14,0.14,0.01,7.79,0.07,11976.38,1862.2,3223.38,23830.58,2190.08,8952.88
2019/12/25,71.07,452,244,77.8,88.77,55000,320.5,12.67,30,0.14,0.01,7.79,0.07,12008.13,1862.2,3223.38,23782.87,2190.08,8952.88
2019/12/26,72.48,449,243.5,79.5,88.4,55400,317.98,12.65,29.9,0.14,0.01,7.79,0.07,12001.01,1864.49,3239.91,23924.92,2197.93,9022.39
2019/12/27,72.45,446.5,248,81,88.8,56500,316.53,13.43,30.08,0.14,0.01,7.79,0.07,12091.59,1858.59,3240.02,23837.72,2204.21,9006.62
2019/12/30,72.88,446.5,241,80,88.43,55800,313.46,14.82,30.08,0.14,0.01,7.79,0.07,12053.37,1844.39,3221.29,23656.62,2197.67,8945.99
2019/12/31,73.41,443.5,241,80.5,88.23,55800,316.02,13.78,30.07,0.14,0.01,7.79,0.07,11997.14,1849.62,3230.78,23656.62,2197.67,8972.6
2020/1/2,75.09,441.5,245,80,88.69,55200,322.39,12.47,29.84,0.14,0.67,7.79,0.07,12100.48,1887.91,3257.85,23656.62,2175.17,9092.19
2020/1/3,74.36,434.5,243,79.2,87.02,55500,314.19,14.02,29.9,0.14,0.67,7.79,0.07,12110.43,1853.98,3234.85,23656.62,2176.46,9020.77
2020/1/6,74.95,424,241,77.7,86.51,55500,313.72,13.85,30.03,0.14,0.67,7.78,0.07,11953.36,1834.68,3246.28,23204.86,2155.07,9071.47
2020/1/7,74.6,426,238.5,76.3,88.97,55800,312.64,13.79,30.05,0.14,0.67,7.77,0.07,11880.32,1867.28,3237.18,23575.72,2175.54,9068.58
2020/1/8,75.8,430.5,233.5,77,88.71,56800,308.74,13.45,29.99,0.14,0.67,7.78,0.07,11817.1,1867.59,3253.05,23204.76,2151.31,9129.24
2020/1/9,77.41,437,247,80.8,89.91,58600,306.26,12.54,30.01,0.14,0.67,7.78,0.07,11970.63,1878.73,3274.7,23739.87,2186.45,9203.43
2020/1/10,77.58,432,250.5,80.3,90.26,59500,299.22,12.56,29.94,0.14,0.67,7.77,0.07,12024.65,1866.35,3265.35,23850.57,2206.39,9178.86
2020/1/13,79.24,422,255.5,80.6,90.97,60000,301.18,12.32,29.96,0.14,0.67,7.77,0.07,12113.42,1890.79,3288.13,23850.57,2229.26,9273.93
2020/1/14,78.17,416,253,84.6,90.56,60000,308.18,12.39,29.87,0.15,0.67,7.77,0.07,12179.81,1894.64,3283.15,24025.17,2238.88,9251.33
2020/1/15,77.83,416,259.5,83.5,89.67,59000,303.14,12.42,29.83,0.14,0.67,7.78,0.07,12091.88,1872.16,3289.29,23916.58,2230.98,9258.7
2020/1/16,78.81,421,255,87.2,91.79,60700,307.05,12.32,29.93,0.15,0.67,7.77,0.07,12066.93,1903.93,3316.81,23933.13,2248.05,9357.13
2020/1/17,79.68,420.5,258.5,90,95.91,61300,308.79,12.1,29.9,0.15,0.67,7.77,0.07,12090.29,1916.62,3329.62,24041.26,2250.57,9388.94
2020/1/20,79.68,419,260,89.6,95.91,62400,308.79,12.1,29.95,0.15,0.67,7.77,0.07,12118.71,1916.62,3329.62,24083.51,2262.64,9388.94
2020/1/30,80.97,383.5,238.5,80.7,87.78,57200,315.2,15.49,30.09,0.14,0.66,7.77,0.07,11421.74,1855.8,3283.66,22977.75,2148,9298.93
2020/1/31,77.38,388,238.5,78.6,85.31,56400,305.16,18.84,30.2,0.14,0.65,7.77,0.07,11495.1,1789.93,3225.52,23205.18,2119.01,9150.94
2020/2/3,77.17,382,229,74.7,86.48,57200,305.23,17.97,30.35,0.14,0.65,7.77,0.07,11354.92,1812.18,3248.92,22971.94,2118.88,9273.4
2020/2/4,79.71,390.5,237.5,80.2,88.93,58900,311.6,16.05,30.24,0.14,0.65,7.77,0.07,11555.92,1868.65,3297.59,23084.59,2157.9,9467.97
2020/2/5,80.36,381,234.5,79.1,90.91,59500,317.38,15.15,30.03,0.14,0.66,7.77,0.07,11573.62,1909.52,3334.69,23319.56,2165.63,9508.68
2020/2/6,81.3,382,244.5,84.5,90.61,61100,319.69,14.96,29.95,0.14,0.66,7.76,0.07,11749.68,1909.64,3345.78,23873.59,2227.94,9572.15
2020/2/7,80.01,381,241.5,81.5,87.42,60400,315.23,15.47,30.03,0.14,0.65,7.76,0.07,11612.81,1864.36,3327.71,23827.98,2211.95,9520.51
2020/2/10,80.39,380,244,82.1,88.6,59700,314.2,15.04,30.18,0.14,0.65,7.77,0.07,11574.07,1892.8,3352.09,23685.98,2201.07,9628.39
2020/2/11,79.9,390,255,90.3,90,59900,320.16,15.18,30.03,0.14,0.65,7.77,0.07,11664.04,1931.08,3357.75,23685.98,2223.12,9638.94
2020/2/12,81.8,401.5,249,93.9,91.72,60500,324.7,13.74,29.95,0.14,0.66,7.77,0.07,11774.19,1958.82,3379.45,23861.21,2238.38,9725.96
2020/2/13,81.22,408.5,242,92.2,90.03,60700,323.97,14.15,29.91,0.14,0.66,7.77,0.07,11791.78,1960.34,3373.94,23827.73,2232.96,9711.97
2020/2/14,81.24,405.5,241,92.9,89.6,61800,317.77,13.68,29.99,0.14,0.66,7.77,0.07,11815.7,1956.56,3380.16,23687.59,2243.59,9731.18
2020/2/17,81.24,398,236,90.3,89.6,61500,317.77,13.68,30.01,0.14,0.66,7.77,0.07,11763.51,1956.56,3380.16,23523.24,2242.17,9731.18
2020/2/18,79.75,392,239.5,87.1,88.03,59800,310.75,14.83,30.02,0.14,0.01,7.77,0.07,11648.98,1929.12,3370.29,23193.8,2208.88,9732.74
2020/2/19,80.9,388.5,238,89.6,90.56,60200,315.69,14.38,30.06,0.14,0.01,7.77,0.07,11758.84,1979.5,3386.15,23400.7,2210.34,9817.18
2020/2/20,80.07,394,238.5,90.5,89.47,60000,309.24,15.56,30.17,0.14,0.01,7.77,0.07,11725.09,1949.25,3373.23,23479.15,2195.5,9750.97
2020/2/21,78.26,388,234,90.7,87.03,59200,304.5,17.08,30.23,0.14,0.01,7.78,0.07,11686.35,1891.05,3337.75,23386.74,2162.84,9576.59
2020/2/24,74.54,377,236,92,83.32,56800,291.6,25.03,30.39,0.14,0.01,7.79,0.07,11534.87,1801.23,3225.89,23386.74,2079.04,9221.28
2020/2/25,72.02,378.5,232,92.8,80.22,57900,282.68,27.85,30.34,0.14,0.01,7.79,0.07,11540.23,1746.11,3128.21,22605.41,2103.61,8965.61
2020/2/26,73.16,375,230,91,79.66,56500,285.88,27.56,30.41,0.14,0.01,7.79,0.07,11433.62,1749.95,3116.39,22426.19,2076.77,8980.78
